id,name__et,name__it,name,wikipedia__et,image,gender,birth_date,given_name,original_wikiname,wikipedia__commons,name__de,name__pl,name__ru,name__fr,name__en,name__lt,name__da,name__sk,name__sl,name__fi,name__ca,name__cs,name__hr,name__la,name__pt,name__ro,name__sv,name__nl,name__es,name__nb,name__nn,name__hu,wikipedia__da,wikipedia__de,wikipedia__en,wikipedia__fr,wikipedia__it,wikipedia__lt,wikipedia__nl,wikipedia__pl,wikipedia__ru,wikipedia__sv,occupation,identifier__freebase,identifier__EuroparlMEP,name__uk,wikipedia__fi,wikipedia__la,wikipedia__uk,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__co,name__cy,name__eo,name__eu,name__fur,name__ga,name__gd,name__gl,name__gsw,name__is,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sco,name__sq,name__tr,name__vec,name__vls,name__wa,identifier__VIAF,identifier__LCAuth,name__lv,wikipedia__lv,website,identifier__IMDB,identifier__MusicBrainz,identifier__AlloCine,identifier__discogs,identifier__allmovie,identifier__SFDb,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__NTA,identifier__PACE,identifier__etis_ee,name__ja,wikipedia__ja,wikipedia__tr,name__bm,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__frc,name__frp,name__ia,name__id,name__ie,name__io,name__jam,name__kab,name__kg,name__mg,name__min,name__ms,name__nrm,name__oc,name__pap,name__prg,name__pt_br,name__rgn,name__sr_el,name__sw,name__vi,name__vmf,name__vo,name__wo,name__zu,wikipedia__ca,wikipedia__es,wikipedia__plwikiquote,wikipedia__ro,identifier__GND,identifier__elonet,identifier__DNF,name__hy,wikipedia__hy,identifier__google_knowledge,name__zh,name__he,name__bg,name__be,name__el,name__fa,name__zh_cn,name__zh_hans,name__ka,name__ko,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__el,wikipedia__enwikiquote,wikipedia__fa,wikipedia__he,wikipedia__hu,wikipedia__io,wikipedia__is,wikipedia__ka,wikipedia__liwikiquote,wikipedia__no,wikipedia__oc,wikipedia__zh,identifier__Munzinger,identifier__FAST,death_date,wikipedia__pt,wikipedia__etwikiquote,wikipedia__nn,family_name,twitter,wikipedia__id,name__az,wikipedia__az,name__ar,name__ta,name__mk,name__hsb,name__tpi,wikipedia__ar,wikipedia__ast,wikipedia__hsb,wikipedia__ie,wikipedia__ko,wikipedia__lb,wikipedia__ruwikinews,wikipedia__ta,wikipedia__tpi,wikipedia__vi,identifier__parlement,name__yo,name__sr,name__se,wikipedia__eo,wikipedia__eu,wikipedia__fiwikiquote,wikipedia__ga,wikipedia__gl,wikipedia__sco,wikipedia__se,wikipedia__simple,wikipedia__sl,wikipedia__sr,wikipedia__yo,identifier__NNDB,identifier__GTAA,name__mn,name__vro,wikipedia__fiu_vro,wikipedia__mn,identifier__IIAF,name__fo,name__zh_hant,name__zh_hk,name__zh_sg,name__zh_tw,name__be_tarask,wikipedia__be_x_old,wikipedia__ukwikiquote
Q616356,"Arto Aas","Arto Aas","Arto Aas","Arto Aas",https://upload.wikimedia.org/wikipedia/commons/0/0b/RE_Arto_Aas.jpg,male,1980-06-09,Arto,"Arto Aas","Category:Arto Aas","Arto Aas","Arto Aas",,"Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas","Arto Aas",,,,,,"Arto Aas","Arto Aas","Arto Aas",,,,"Arto Aas",,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/125_j9q8w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q618349,"Rein Aidma",,"Rein Aidma","Rein Aidma",https://upload.wikimedia.org/wikipedia/commons/5/54/RE_Rein_Aidma.jpg,male,,Rein,"Rein Aidma","Category:Rein Aidma","Rein Aidma","Rein Aidma",,"Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma","Rein Aidma",,,,,,,,,,,,,,,,,,"Rein Aidma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q618373,"Annely Akkermann",,"Annely Akkermann","Annely Akkermann",https://upload.wikimedia.org/wikipedia/commons/3/31/IRL_Annely_Akkermann.jpg,female,1972-10-05,,"Annely Akkermann","Category:Annely Akkermann","Annely Akkermann","Annely Akkermann",,"Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann","Annely Akkermann",,"Annely Akkermann","Annely Akkermann",,,,,,,,politician,/m/0t_fmn4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q620859,"Toomas Tõniste",,"Toomas Tõniste","Toomas Tõniste","https://upload.wikimedia.org/wikipedia/commons/e/e4/IRL_Toomas_Tõniste.jpg",male,1967-04-26,Toomas,"Toomas Tõniste","Category:Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Тынисте, Тоомас","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste","Toomas Tõniste",,"Toomas Tõniste","Toomas Tõniste",,,,,,"Тынисте, Тоомас","Toomas Tõniste",politician,/m/04lgrd4,,"Тоомас Тиністе",,,"Тоомас Тиністе",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Թոմաս Տինիստե","Թոմաս Տինիստե",,,,,,,"توماس تونیسته",,,,,,,,,,"توماس تونیسته",,,,,,,,,,,,,"Toomas Tõniste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q645970,"Urmas Reinsalu",,"Urmas Reinsalu","Urmas Reinsalu",https://upload.wikimedia.org/wikipedia/commons/c/c9/IRL_Urmas_Reinsalu.jpg,male,1975-06-22,Urmas,"Urmas Reinsalu","Category:Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Рейнсалу, Урмас","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu",,"Urmas Reinsalu","Urmas Reinsalu","Urmas Reinsalu",,,,"Urmas Reinsalu","Рейнсалу, Урмас","Urmas Reinsalu",politician,/m/0n4bmt_,,"Урмас Рейнсалу","Urmas Reinsalu",,"Урмас Рейнсалу",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Urmass Reinsalu","Urmass Reinsalu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100354697,,,,,,"烏爾馬斯·雷恩薩魯",,,,,,,,"ურმას რეინსალუ",,,,,,,,,,,,"ურმას რეინსალუ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6736905,"Maire Aunaste",,"Maire Aunaste","Maire Aunaste",https://upload.wikimedia.org/wikipedia/commons/b/ba/RK_Maire_Aunaste.jpg,female,1953-11-07,Maire,"Maire Aunaste","Category:Maire Aunaste","Maire Aunaste",,,"Maire Aunaste","Maire Aunaste",,"Maire Aunaste",,,,,,,,,,"Maire Aunaste","Maire Aunaste",,"Maire Aunaste","Maire Aunaste",,,,"Maire Aunaste",,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458791,no98034690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411480,,,"Maire Aunaste",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6760839,"Margus Hanson",,"Margus Hanson","Margus Hanson",https://upload.wikimedia.org/wikipedia/commons/2/2e/RE_Margus_Hanson.jpg,male,1958-01-06,,"Margus Hanson","Category:Margus Hanson","Margus Hanson","Margus Hanson",,"Margus Hanson","Margus Hanson",,"Margus Hanson",,,,,,,,,"Margus Hanson","Margus Hanson","Margus Hanson","Margus Hanson","Margus Hanson","Margus Hanson","Margus Hanson",,,"Margus Hanson",,,,,"Margus Hanson",,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"翰森",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q704436,"Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","https://upload.wikimedia.org/wikipedia/commons/2/23/RE_Jüri_Jaanson.jpg",male,1965-10-14,"Jüri","Jüri Jaanson","Category:Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Яансон, Юрий Арноевич","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson",,,"Jüri Jaanson","Jüri Jaanson","Jüri Jaanson","Jüri Jaanson",,,"Jüri Jaanson","Яансон, Юрий Арноевич","Jüri Jaanson",rower,/m/0cj5yg,,"Юрі Янсон","Jüri Jaanson",,"Юрі Янсон",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jüri Jaanson","Jüri Jaanson",,,,,,,,,"朱埃里·詹森",,,,,"یوری یانسون",,,,,,,,,,"یوری یانسون",,,,,,,"Jüri Jaanson",,"朱埃里·詹森",,,,"Jüri Jaanson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q724437,"Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","https://upload.wikimedia.org/wikipedia/commons/c/c5/Helir-Valdor_Seeder,_2011.jpg",male,1964-09-07,,"Helir-Valdor Seeder","Category:Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder",,"Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder",,"Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder","Helir-Valdor Seeder",,,"Helir-Valdor Seeder",,,politician,/m/02qh5cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q743319,"Tõnis Palts",,"Tõnis Palts","Tõnis Palts","https://upload.wikimedia.org/wikipedia/commons/b/b2/IRL_Tõnis_Palts.jpg",male,1953-03-29,,"Tõnis Palts","Category:Tõnis Palts","Tõnis Palts","Tõnis Palts","Пальтс, Тынис","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts","Tõnis Palts",,"Tõnis Palts","Tõnis Palts",,,,,"Tõnis Palts","Пальтс, Тынис",,politician,/m/027pydv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q743341,"Siim Valmar Kiisler",,"Siim Valmar Kiisler","Siim Valmar Kiisler",https://upload.wikimedia.org/wikipedia/commons/7/7b/Siim-Valmar_Kiisler.jpg,male,1965-11-06,,"Siim Valmar Kiisler","Category:Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler",,"Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim-Valmar Kiisler","Siim Valmar Kiisler","Siim Valmar Kiisler","Siim-Valmar Kiisler",,"Siim-Valmar Kiisler","Siim Valmar Kiisler","Siim-Valmar Kiisler",,,,"Siim-Valmar Kiisler",,,politician,/m/09gd7lp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7824120,"Toomas Vitsut","Toomas Vitsut","Toomas Vitsut","Toomas Vitsut",https://upload.wikimedia.org/wikipedia/commons/8/8f/RK_Toomas_Vitsut.jpg,male,1960-01-01,Toomas,"Toomas Vitsut","Category:Toomas Vitsut","Toomas Vitsut",,,"Toomas Vitsut","Toomas Vitsut",,"Toomas Vitsut",,,,,,,,,,"Toomas Vitsut","Toomas Vitsut","Toomas Vitsut","Toomas Vitsut","Toomas Vitsut","Toomas Vitsut",,,"Toomas Vitsut",,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q788525,"Paul-Eerik Rummo",,"Paul-Eerik Rummo","Paul-Eerik Rummo","https://upload.wikimedia.org/wikipedia/commons/3/35/Rummo,_Paul-Eerik.IMG_4500.JPG",male,1942-01-19,Paul,"Paul-Eerik Rummo","Category:Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo",,"Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo",,"Paul-Eerik Rummo","Paul-Eerik Rummo","Paul-Eerik Rummo",,,,"Paul-Eerik Rummo",,,poet,/m/099fl4,,"Пауль-Еерік Руммо","Paul-Eerik Rummo",,"Пауль-Еерік Руммо",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81397469,n88602716,,,,nm1451157,0c4a0abf-2daa-43d3-b56a-edc7ea7cfe56,,2515347,,,,,,"0000 0001 0919 8242",12559644s,034892141,074699121,,,"パウル＝エーリク・ルモ","パウル＝エーリク・ルモ",,,,,,,,,,,,,,,,,,,,"Paul-Eerik Rummo",,,,,,,,,,,,,,,,137168993,,,,,,,,,,,"پل-اریک رومو",,,,,,,,,,"پل-اریک رومو",,,,,,,"Paul-Eerik Rummo","Paul-Eerik Rummo",,,221895,,,"Paul-Eerik Rummo","Paul-Eerik Rummo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7909441,"Valdo Randpere",,"Valdo Randpere","Valdo Randpere",https://upload.wikimedia.org/wikipedia/commons/5/55/RE_Valdo_Randpere.jpg,male,1958-02-04,Valdo,"Valdo Randpere","Category:Valdo Randpere","Valdo Randpere",,,"Valdo Randpere","Valdo Randpere",,"Valdo Randpere",,,"Valdo Randpere",,,,,,,"Valdo Randpere","Valdo Randpere","Valdo Randpere","Valdo Randpere","Valdo Randpere",,,,"Valdo Randpere",,,,,,,,singer,,,,"Valdo Randpere",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07a9a8f0-4863-428b-b6bc-e6cb2f46ee49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8079458,"Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu",,female,,"Ülle","Ülle Rajasalu",,"Ülle Rajasalu","Ülle Rajasalu",,"Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu",,"Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu",,,"Ülle Rajasalu",,,,,,,,politician,,,,"Ülle Rajasalu",,,"Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu","Ülle Rajasalu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q978349,"Kalle Laanet",,"Kalle Laanet","Kalle Laanet",https://upload.wikimedia.org/wikipedia/commons/e/e2/KE_Kalle_Laanet.jpg,male,1965-09-25,Kalle,"Kalle Laanet","Category:Kalle Laanet","Kalle Laanet","Kalle Laanet",,"Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet","Kalle Laanet",,,,,,"Kalle Laanet",,,,,,"Kalle Laanet",,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q983831,"Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","https://upload.wikimedia.org/wikipedia/commons/4/4d/Jürgen_Ligi,_2011.jpg",male,1959-07-16,"Jürgen","Jürgen Ligi","Category:Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Лиги, Юрген","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi",,"Jürgen Ligi","Jürgen Ligi","Jürgen Ligi","Jürgen Ligi",,,"Jürgen Ligi","Лиги, Юрген",,economist,/m/09917j,,,"Jürgen Ligi","Georgius Ligi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jürgen Ligi",,,,,,,,,,,,,,,,,,,,,,,,"ユルゲン・リギ","ユルゲン・リギ","Jürgen Ligi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jürgen Ligi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q998617,"Rein Lang",,"Rein Lang","Rein Lang",https://upload.wikimedia.org/wikipedia/commons/1/11/Balticfestival_1c563_7266.Rein_Lang.jpg,male,1957-07-04,Rein,"Rein Lang","Category:Rein Lang","Rein Lang","Rein Lang","Ланг, Рейн","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang","Rein Lang",,"Rein Lang","Rein Lang","Rein Lang",,,,"Rein Lang","Ланг, Рейн",,politician,/m/058xsg,,"Рейн Ланг","Rein Lang",,"Рейн Ланг",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rein Lang",,,,,,,,,,,,,,,,,,,,,,,,,,"Rein Lang",,,,,,,,,"Rein Lang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"林·蘭恩",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rein Lang",,,,"Rein Lang",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
