id,name__en,name__nl,name__fr,name,wikipedia__en,gender,occupation,birth_date,given_name,original_wikiname,name__de,name__it,death_date,name__yo,wikipedia__yo,name__hu,identifier__NPG,identifier__hansard,identifier__VIAF,name__ca,wikipedia__ca,identifier__ISNI,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__NTA,identifier__FAST,name__new,wikipedia__new,image,name__es,wikipedia__fr,name__sv,wikipedia__sv,name__nb,name__da,name__nn,wikipedia__de,name__cy,name__ru,wikipedia__ru,name__tr,wikipedia__no,wikipedia__tr,identifier__freebase,name__gl,wikipedia__it,name__zh_hant,name__zh_cn,name__dv,name__ja,wikipedia__dv,name__cs,name__eu,name__pl,wikipedia__pl,name__id,name__sk,name__el,name__hy,name__ar,wikipedia__ar,wikipedia__el,wikipedia__id,wikipedia__ja,wikipedia__sk,name__fa,name__sh,name__sr_el,name__sr_ec,name__sr,wikipedia__fa,wikipedia__sh,wikipedia__sr,name__he,wikipedia__simple,name__zh_hans,name__zh_hk,name__zh,name__fi,wikipedia__es,wikipedia__fi,wikipedia__nl,wikipedia__zh,identifier__Britannica,name__zh_sg,name__zh_tw,name__ko,name__ta,name__et,name__hi,name__pt,name__hr,name__lt,name__bn,name__en_ca,name__en_gb,name__pt_br,name__uk,wikipedia__bn,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__enwikiquote,wikipedia__et,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__ko,wikipedia__lt,wikipedia__pt,wikipedia__ta,wikipedia__uk,name__ka,name__ms,name__vi,name__lb,name__oc,name__min,name__ml,name__mr,name__ne,name__la,name__pa,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__min,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__vi,name__br,name__eo,name__ksh,name__mk,name__sco,wikipedia__br,wikipedia__eo,wikipedia__ksh,wikipedia__sco,identifier__IMDB,website,twitter,name__io,name__de_ch,name__an,name__be,wikipedia__an,wikipedia__be,wikipedia__enwikinews,wikipedia__eu,wikipedia__io,identifier__GND,identifier__Munzinger,family_name,identifier__sycomore,name__nds,wikipedia__ruwikinews,identifier__GTAA,wikipedia__nn,identifier__NNDB,name__rw,name__be_tarask,name__bm,name__arz,wikipedia__arz,wikipedia__be_x_old,wikipedia__bm,wikipedia__plwikiquote,wikipedia__rw,identifier__snac,identifier__senatDOTfr,identifier__AlloCine,identifier__moviemeter,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,name__is,name__mg,wikipedia__is,wikipedia__mg,identifier__allmovie,name__diq,name__sl,wikipedia__sl,name__gd,wikipedia__gd,wikipedia__eswikisource,name__lv,wikipedia__lv,identifier__bigenc_ru,identifier__MusicBrainz,identifier__NKC,identifier__CANTIC,identifier__discogs,identifier__SFDb,identifier__SCOPE,identifier__DNF,name__qu,wikipedia__qu,name__af,name__ast,name__bar,name__co,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__OLID,identifier__BNE,second_surname,name__bg,name__kk,name__az,wikipedia__az,wikipedia__bg,wikipedia__kk,wikipedia__ro,identifier__NDL,name__se,wikipedia__se,facebook,identifier__quora,wikipedia__eswikiquote,identifier__GNC,identifier__nlg,name__so,name__th,wikipedia__arwikinews,wikipedia__so,wikipedia__th,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,identifier__leonore,name__bcl,name__mwl,wikipedia__bcl,wikipedia__mwl,wikipedia__srwikinews,identifier__Oxforddnb,wikipedia__hy
Q557341,"Mohammed Abdullah Hassan","Mohammed Abdullah Hassan","Mohammed Abdullah Hassan","Mohammed Abdullah Hassan","Mohammed Abdullah Hassan",male,politician,1856-04-07,Mohammed,"Mohammed Abdullah Hassan","Mohammed Abdullah Hassan","Mohammed Abdullah Hassan",1920-12-21,,,"Mohammed Abdullah Hassan",,,211768128,"Sayid Maxamed Cabdille Xassan","Sayid Maxamed Cabdille Xassan",,n81132166,11945129w,027401189,292711999,,,,https://upload.wikimedia.org/wikipedia/commons/6/61/Sayyid_Mohammed_Abdullah_Hassan.jpeg,"Mohammed Abdullah Hassan","Mohammed Abdullah Hassan","Muhammed ibn Abdallah Hassan al-Mahdi","Muhammed ibn Abdallah Hassan al-Mahdi","Mohammed Abdullah Hassan",,,"Mohammed Abdullah Hassan",,"Саид Мохаммед Абдилле Хасан","Саид Мохаммед Абдилле Хасан",,"Mohammed Abdullah Hassan",,/m/0dl62q,,"Mohammed Abdullah Hassan",,,,"サイイド・ムハンマド・アブドゥラー・ハッサン",,"Muhammad Abdallah Hassan",,,,,,,,"محمد عبد الله حسان","محمد بن عبد الله حسن",,,"サイイド・ムハンマド・アブドゥラー・ハッサン",,,,,,,,,,,,,,"穆罕默德·阿卜杜拉·哈桑","Muhammad Abdullah Hassan","Mohammed Abdullah Hassan","Mohammad Abdille Hassan",,"穆罕默德·阿卜杜拉·哈桑",,,,,,,,,,,,,,,,,,"Muhammad Abdallah Hassan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sayid Maxamed Cabdulle Xassan",,,"Sayid Maxamed Cabdulle Xassan",,,,,,,,,,,,101053765,
Q5639881,"Haji Farah Ali Omar","Haji Farah Ali Omar","Haji Farah Ali Omar","Haji Farah Ali Omar","Haji Farah Ali Omar",male,politician,1907,,"Haji Farah Ali Omar","Haji Farah Ali Omar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Xaaji Faarax Cali Cumar",,,"Xaaji Faarax Cali Cumar",,,,,,,,,,,,,
Q5679521,"Hassan Abdallah Hassan","Hassan Abdallah Hassan","Hassan Abdallah Hassan","Hassan Abdallah Hassan","Hassan Abdallah Hassan",male,politician,,Hassan,"Hassan Abdallah Hassan","Hassan Abdallah Hassan","Hassan Abdallah Hassan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5764338,"Hilowle Imam Omar","Hilowle Imam Omar","Hilowle Imam Omar","Hilowle Imam Omar","Hilowle Imam Omar",male,politician,1946,,"Hilowle Imam Omar","Hilowle Imam Omar",,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5949681,"Hussein Abdi Dualeh","Hussein Abdi Dualeh","Hussein Abdi Dualeh","Hussein Abdi Dualeh","Hussein Abdi Dualeh",male,politician,,Hussein,"Hussein Abdi Dualeh","Hussein Abdi Dualeh","Hussein Abdi Dualeh",,,,"Hussein Abdi Dualeh",,,,,,,,,,,,,,,"Hussein Abdi Dualeh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5949730,"Hussein Ali Shido","Hussein Ali Shido","Hussein Ali Shido","Hussein Ali Shido","Hussein Ali Shido",male,politician,1926,Hussein,"Hussein Ali Shido","Hussein Ali Shido","Hussein Ali Shido",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5949790,"Hussein Hagi Bood","Hussein Hagi Bood","Hussein Hagi Bood","Hussein Hagi Bood","Hussein Hagi Bood",male,politician,,Hussein,"Hussein Hagi Bood","Hussein Hagi Bood","Hussein Hagi Bood",2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6078928,"Isaq Ibrahim Ali","Isaq Ibrahim Ali","Isaq Ibrahim Ali","Isaq Ibrahim Ali","Isaq Ibrahim Ali",male,politician,,,"Isaq Ibrahim Ali","Isaq Ibrahim Ali","Isaq Ibrahim Ali",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6084740,"Ismail Jim'ale Osoble","Ismail Jim'ale Osoble","Ismail Jim'ale Osoble","Ismail Jim'ale Osoble","Ismail Jim'ale Osoble",male,politician,,Ismail,"Ismail Jim'ale Osoble","Ismail Jim'ale Osoble",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6127165,"Jama Mohamud Takar","Jama Mohamud Takar","Jama Mohamud Takar","Jama Mohamud Takar","Jama Mohamud Takar",male,politician,1935,,"Jama Mohamud Takar","Jama Mohamud Takar",,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6167818,"Jaylaani Nur Ikar","Jeylani Nur Ikar","Jaylaani Nur Ikar","Jaylaani Nur Ikar","Jeylani Nur Ikar",male,politician,,,"Jeylani Nur Ikar","Jaylaani Nur Ikar",,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/c/cd/Jaylaani_Nur_Ikar.jpg,,,,,,,,,,,,,,,,,,,,,"ジャイラーニ・ヌル・イカー",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6398931,"Khadra Haji Ismail Geid","Khadra Haji Ismail Geid","Khadra Haji Ismail Geid","Khadra Haji Ismail Geid","Khadra Haji Ismail Geid",female,politician,,,"Khadra Haji Ismail Geid","Khadra Haji Ismail Geid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q646182,"Mohamed Osman Jawari","Mohamed Osman Jawari","Mohamed Osman Jawari","Mohamed Osman Jawari","Mohamed Osman Jawari",male,politician,1945-12-07,Mohamed,"Mohamed Osman Jawari","Mohamed Osman Jawari","Mohamed Osman Jawari",,,,"Mohamed Osman Jawari",,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/6a/2012_10_24_AMISOM_Parliament_Speaker_E_(8134659905).jpg,"Mohamed Osman Jawari","Mohamed Osman Jawari",,,"Mohamed Osman Jawari",,,,,"Мохамед Осман Джавари",,,"Mohamed Osman Jawari",,/m/0lpz27f,,"Mohamed Osman Jawari",,,,"モハメド・オスマン・ジャワリ",,,,"Mohamed Osman Jawari","Mohamed Osman Jawari",,,,,"محمد عثمان الجواري","محمد عثمان الجواري",,,"モハメド・オスマン・ジャワリ",,,,,,,,,,,,,,,"Mohamed Osman Jawari",,"Mohamed Osman Jawari",,,,,,,,,,"Mohamed Osman Jawari",,,,,,,,,"Category:Mohamed Osman Jawari",,,,,,,,,,,"Mohamed Osman Jawari",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ProfMohamedOsmanJawaari,,,,,"Maxamed Cusman Jawaari","โมฮัมเหม็ด ออสมาน จาวารี",,"Maxamed Cusman Jawaari","โมฮัมเหม็ด ออสมาน จาวารี",,,,,,,,,,,,
Q672256,"Hasan Muhammad Nur Shatigadud","Hasan Muhammad Nur Shatigadud","Hasan Muhammad Nur Shatigadud","Hasan Muhammad Nur Shatigadud","Hasan Muhammad Nur Shatigadud",male,politician,1946,Hassan,"Hasan Muhammad Nur Shatigadud","Hassan Mohammed Nur Shatigadud","Hasan Muhammad Nur Shatigadud",2013-03,,,"Hasan Muhammad Nur Shatigadud",,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/6b/Shatigd.jpg,"Hasan Muhammad Nur Shatigadud",,,,,,,"Hassan Mohammed Nur Shatigadud","Hasan Muhammad Nur Shatigadud",,,,,,/m/027f847,,"Hasan Muhammad Nur Shatigadud",,,,"ハサン・ムハンマド・ヌール・シャティグドゥド",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6732728,"Mahad Abdalle Awad","Mahad Abdalle Awad","Mahad Abdalle Awad","Mahad Abdalle Awad","Mahad Abdalle Awad",male,politician,,,"Mahad Abdalle Awad","Mahad Abdalle Awad",,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/06/Mahad-Awad.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6781076,"Maryam Kassim","Maryam Qaasim","Maryam Qaasim","Maryam Kassim","Maryam Qaasim",female,politician,,Maryam,"Maryam Qaasim","Maryam Kassim",,,,,,,,,,,,,,,,,,,,,"Maryam Qaasim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6873084,"Mire Hagi Farah Mohamed","Mire Hagi Farah Mohamed","Mire Hagi Farah Mohamed","Mire Hagi Farah Mohamed","Mire Hagi Farah Mohamed",male,politician,1962,,"Mire Hagi Farah Mohamed","Mire Hagi Farah Mohamed","Mire Hagi Farah Mohamed",2006-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6890976,"Mohamed Ahmed Mohamud","Mohamed Ahmed Mohamud","Mohamed Ahmed Mohamud","Mohamed Ahmed Mohamud","Mohamed Ahmed Mohamud",male,politician,,Mohamed,"Mohamed Ahmed Mohamud","Mohamed Ahmed Mohamud","Mohamed Ahmed Mohamud",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891006,"Mohamed Ali Facaye","Mohamed Ali Facaye","Mohamed Ali Facaye","Mohamed Ali Facaye","Mohamed Ali Facaye",male,politician,,Mohamed,"Mohamed Ali Facaye","Mohamed Ali Facaye",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891026,"Mohamed Amin Osman","Mohamed Amin Osman","Mohamed Amin Osman","Mohamed Amin Osman","Mohamed Amin Osman",male,politician,1923-12-24,Mohamed,"Mohamed Amin Osman","Mohamed Amin Osman","Mohamed Amin Osman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891041,"Mohamed Ateye Farid","Mohamed Ateye Farid","Mohamed Ateye Farid","Mohamed Ateye Farid","Mohamed Ateye Farid",male,politician,,Mohamed,"Mohamed Ateye Farid","Mohamed Ateye Farid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891236,"Mohamed Hassan Nuriye","Mohamed Hassan Nuriye","Mohamed Hassan Nuriye","Mohamed Hassan Nuriye","Mohamed Hassan Nuriye",male,politician,,Mohamed,"Mohamed Hassan Nuriye","Mohamed Hassan Nuriye",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891362,"Mohamed Moallim Hassan","Mohamed Moallim Hassan","Mohamed Moallim Hassan","Mohamed Moallim Hassan","Mohamed Moallim Hassan",male,politician,,Mohamed,"Mohamed Moallim Hassan","Mohamed Moallim Hassan","Mohamed Moallim Hassan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891368,"Mohamed Mohamud Ibrahim","Mohamed Mohamud Ibrahim","Mohamed Mohamud Ibrahim","Mohamed Mohamud Ibrahim","Mohamed Mohamud Ibrahim",male,politician,,Mohamed,"Mohamed Mohamud Ibrahim","Mohamed Mohamud Ibrahim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"โมฮัมเหม็ด โมฮามุด อิบราฮิม",,,"โมฮัมเหม็ด โมฮามุด อิบราฮิม",,,,,,,,,,,,
Q6891386,"Mohamed Mursal Sheikh Abdurahman","Mohamed Mursal Sheikh Abdurahman","Mohamed Mursal Sheikh Abdurahman","Mohamed Mursal Sheikh Abdurahman","Mohamed Mursal Sheikh Abdurahman",male,politician,,Mohamed,"Mohamed Mursal Sheikh Abdurahman","Mohamed Mursal Sheikh Abdurahman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891419,"Mohamed Omar Dubad","Mohamed Omar Dubad","Mohamed Omar Dubad","Mohamed Omar Dubad","Mohamed Omar Dubad",male,politician,1948,Mohamed,"Mohamed Omar Dubad","Mohamed Omar Dubad","Mohamed Omar Dubad",2011,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/df/Ambassadordubad.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6891471,"Mohamed Said Samatar","Mohamed Said Samatar","Mohamed Said Samatar","Mohamed Said Samatar","Mohamed Said Samatar",male,politician,1933,Mohamed,"Mohamed Said Samatar","Mohamed Said Samatar","Mohamed Said Samatar",1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
