id,name__en,name__es,name__de,name__nl,name__fr,name__hu,name,wikipedia__en,image,gender,occupation,birth_date,death_date,given_name,original_wikiname,name__ru,identifier__NLAtrove,identifier__AuDB,family_name,twitter,identifier__google_knowledge,name__it,name__ja,wikipedia__fr,identifier__VIAF,identifier__NLA,name__nb,name__da,name__nn,name__sv,identifier__ISNI,name__cy,wikipedia__it,identifier__snac,wikipedia__ru,wikipedia__de,identifier__freebase,name__zh,wikipedia__zh,website,name__pl,wikipedia__pl,identifier__LCAuth,identifier__FAST,name__fi,name__sh,wikipedia__commons,wikipedia__fi,wikipedia__sh,identifier__quora,name__zh_hant,name__bs,name__hr,name__zh_cn,wikipedia__bs,wikipedia__hr,name__pt,wikipedia__pt,name__he,identifier__SUDOC,name__uk,wikipedia__uk,name__pa,wikipedia__pa,name__sk,wikipedia__skwikiquote,wikipedia__enwikisource,name__el,name__mg,wikipedia__mg,wikipedia__enwikiquote,identifier__IMDB,name__fa,wikipedia__simple,wikipedia__sv,identifier__BNF,name__vep,name__ar,wikipedia__ar,wikipedia__vep,name__ca,name__oc,wikipedia__es,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__ko,name__id,wikipedia__id,wikipedia__ko,name__si,wikipedia__si,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__cs,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eo,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sco,name__sr_el,name__sw,name__tr,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__hansard,identifier__OLID,identifier__NTA,identifier__NPG,name__la,wikipedia__fawikiquote,wikipedia__ja,wikipedia__la,wikipedia__plwikiquote,wikipedia__tr,identifier__MusicBrainz,wikipedia__fa,identifier__wikitree,wikipedia__cs,facebook,identifier__youtube,wikipedia__cswikiquote,wikipedia__he,wikipedia__nl,identifier__GND,identifier__Munzinger,identifier__CSPAN,name__sl,wikipedia__sl,wikipedia__vi,identifier__IIAF,identifier__Britannica,name__th,wikipedia__th,name__lmo,identifier__Gutenberg,wikipedia__hu,noble_title,name__hi,name__be,name__yo,name__mr,name__ne,wikipedia__be,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__mr,wikipedia__ne,wikipedia__no,wikipedia__sk,wikipedia__yo,identifier__NNDB,name__wuu,wikipedia__wuu,name__bg,wikipedia__bgwikiquote,identifier__Oxforddnb,identifier__ULAN
Q7323613,"Richard Abbott","Richard Abbott","Richard Abbott","Richard Abbott","Richard Abbott","Richard Abbott","Richard Abbott","Richard Abbott (politician)",https://upload.wikimedia.org/wikipedia/commons/5/59/Richard_Abbott.jpg,male,politician,1859,1940-02-28,Richard,,"Ричард Эбботт",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ਰਿਚਰਡ ਐਬਟ","ਰਿਚਰਡ ਐਬਟ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7323712,"Richard Alston","Richard Alston","Richard Alston","Richard Alston","Richard Alston",,"Richard Alston","Richard Alston (politician)",https://upload.wikimedia.org/wikipedia/commons/1/16/Richard_Alston.jpg,male,diplomat,1941-12-19,,Richard,"Richard Alston (politician)",,,,,,,,,,91370208,,,,,,"0000 0000 8277 0316",,,,,,,,,,"Richard Alston","Richard Alston",nb2010025106,1911487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7323916,"Richard Baker","Richard Baker","Richard Chaffey Baker","Richard Baker","Richard Baker",,"Richard Baker","Richard Baker (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/d/da/Richard_Chaffey_Baker.jpg,male,barrister,1842-06-22,1911-03-18,Richard,,"Ричард Бэйкер",,baker-sir-richard-chaffey-5107,,,,,,,103536801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL5066538A,,,,,,,,,,,Baker-16605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7324512,"Richard Buzacott","Richard Buzacott","Richard Buzacott","Richard Buzacott","Richard Buzacott","Richard Buzacott","Richard Buzacott","Richard Buzacott",https://upload.wikimedia.org/wikipedia/commons/c/c7/Richard_Buzacott.jpg,male,miner,1867-09-07,1933-01-10,Richard,,,,,,,,,,,,,"Richard Buzacott","Richard Buzacott","Richard Buzacott","Richard Buzacott",,,,,,,,,,,,,,,,,"Richard Buzacott",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7324825,"Richard Colbeck","Richard Colbeck","Richard Colbeck","Richard Colbeck","Richard Colbeck",,"Richard Colbeck","Richard Colbeck",https://upload.wikimedia.org/wikipedia/commons/0/02/Richard_Colbeck.jpg,male,,1958-04-05,,Richard,"Richard Colbeck",,,,,,,,,,,,"Richard Colbeck","Richard Colbeck","Richard Colbeck","Richard Colbeck",,,,,,,,"里察·柯拜克","里察·柯拜克",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7325093,"Richard Darcey","Richard Darcey","Richard Darcey","Richard Darcey","Richard Darcey","Richard Darcey","Richard Darcey","Richard Darcey",https://upload.wikimedia.org/wikipedia/commons/6/68/Richard_Darcey.jpg,male,politician,,1944-07-26,Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7327011,"Richard Keane","Richard Keane","Richard Keane","Richard Keane","Richard Keane","Richard Keane","Richard Keane","Richard Keane",https://upload.wikimedia.org/wikipedia/commons/7/7b/Senator_Richard_Keane.jpg,male,politician,1881-02-14,1946-04-26,Richard,,,,keane-richard-valentine-10663,,,,,,,93018187,,,,,,,,,w6vr0xqr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7328005,"Richard Nash","Richard Nash","Richard Nash","Richard Nash","Richard Nash","Richard Nash","Richard Nash","Richard Nash (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/6/6d/Richard_Henry_Nash.jpg,male,politician,1890-07-02,1951-12-12,Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7341998,"Robert Bell",,"Robert Bell","Robert Bell","Robert Bell",,"Robert Bell","Robert Bell (Australian politician)",,male,politician,1950-07-22,2001-09-05,Robert,"Robert Bell (Australian politician)",,1471493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7342992,"Robert Clothier",,"Robert Clothier","Robert Clothier","Robert Clothier",,"Robert Clothier","Robert Clothier (politician)",https://upload.wikimedia.org/wikipedia/commons/d/d6/Robert_Ernest_Clothier.jpg,male,politician,1877,1964-05-31,Robert,,"Роберт Клозир",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7344022,"Robert Elliott","Robert Elliott","Robert Elliott","Robert Elliott","Robert Elliott","Robert Elliott","Robert Elliott","Robert Elliott (Victorian politician)",https://upload.wikimedia.org/wikipedia/commons/a/a1/Robert_Charles_Dunlop_Elliott.jpg,male,politician,1886-10-28,1950-03-06,Robert,,"Роберт Эллиотт",,elliott-robert-charles-dunlop-6106,,,,,,,295881952,,,,,,,,,w68349w7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7345007,"Robert Guthrie","Robert Guthrie","Robert Guthrie","Robert Guthrie","Robert Guthrie","Robert Guthrie","Robert Guthrie","Robert Guthrie (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/d/da/Robert_Storrie_Guthrie.jpg,male,politician,1857-11-17,1921-01-20,Robert,,,1466388,guthrie-robert-storrie-6510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7345267,"Robert Harley Wordsworth",,"Robert Harley Wordsworth","Robert Harley Wordsworth","Robert Harley Wordsworth","Robert Harley Wordsworth","Robert Harley Wordsworth","Robert Wordsworth",https://upload.wikimedia.org/wikipedia/commons/c/c6/Robert_Wordsworth.jpg,male,"military personnel",1894-07-21,1984-11-22,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robert Harley Wordsworth","Robert Harley Wordsworth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7349176,"Robert Ray","Robert Ray","Robert Ray","Robert Ray","Robert Ray","Robert Ray","Robert Ray","Robert Ray (Australian politician)",,male,politician,1947-04-08,,Robert,"Robert Ray (Australian politician)","Роберт Рэй",,,,,,,,,17303090,,"Robert Ray","Robert Ray","Robert Ray","Robert Ray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032789645,,,,,,,,,,,,,,,,12375052v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7349216,"Robert Reid",,"Robert Reid","Robert Reid","Robert Reid",,"Robert Reid","Robert Reid (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/6/6f/Robert_Reid.jpg,male,politician,1842-10-18,1904-04-12,Robert,,,1466358,reid-robert-8177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"رابرت رید",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7349596,"Robert Sayers","Robert Sayers","Robert Sayers","Robert Sayers","Robert Sayers","Robert Sayers","Robert Sayers","Robert Sayers",https://upload.wikimedia.org/wikipedia/commons/d/d7/Robert_Sayers.jpg,male,politician,1845-01-27,1919-05-12,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7350863,"Robert Wardlaw",,"Robert Wardlaw","Robert Wardlaw","Robert Wardlaw",,"Robert Wardlaw","Robert Wardlaw",,male,politician,1889-08-05,1964-06-27,Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7351217,"Robert Wood",,"Robert Wood",,"Robert Wood",,"Robert Wood","Robert Wood (Australian politician)",,male,,1949-11-13,,Robert,"(William) Robert Wood",,,,,,,,,,6277394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7356268,"Rod Kemp","Rod Kemp","Rod Kemp","Rod Kemp","Rod Kemp",,"Rod Kemp","Rod Kemp",,male,,1944-12-21,,Rod,"Rod Kemp",,,,,,,,,,48633682,,"Rod Kemp","Rod Kemp","Rod Kemp","Rod Kemp",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7363550,"Ron Boswell","Ron Boswell","Ron Boswell","Ron Boswell","Ron Boswell","Ron Boswell","Ron Boswell","Ron Boswell",https://upload.wikimedia.org/wikipedia/commons/a/a4/Ron_Boswell_in_the_Senate.jpg,male,politician,1940-12-09,,Ron,"Ron Boswell",,,,,,,,,,,,,,,,,,,,,,/m/035kfb,,,http://www.ronboswell.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7363736,"Ron Elstob",,"Ron Elstob","Ron Elstob","Ron Elstob",,"Ron Elstob","Ron Elstob",,male,politician,1924-11-29,,Ron,,,,,,,,"Ron Elstob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7364126,"Ron Maunsell",,"Ron Maunsell","Ron Maunsell","Ron Maunsell",,"Ron Maunsell","Ron Maunsell",,male,politician,1922-05-08,2010-12-17,Ron,,,,,,,,"Ron Maunsell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7364132,"Ron McAuliffe","Ron McAuliffe","Ron McAuliffe","Ron McAuliffe","Ron McAuliffe","Ron McAuliffe","Ron McAuliffe","Ron McAuliffe",,male,"rugby league player",1918-06-25,1988-08-16,Ron,,,466915,mcauliffe-ronald-edward-15050,,,,"Ron McAuliffe",,,91416056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7368342,"Rosemary Crowley","Rosemary Crowley","Rosemary Crowley","Rosemary Crowley","Rosemary Crowley","Rosemary Crowley","Rosemary Crowley","Rosemary Crowley",https://upload.wikimedia.org/wikipedia/commons/c/cd/Rosemary_Crowley.jpg,female,politician,1938-07-30,,Rosemary,"Rosemary Crowley",,,,,,,,,,93229961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7369472,"Ross Lightfoot","Ross Lightfoot","Ross Lightfoot","Ross Lightfoot","Ross Lightfoot",,"Ross Lightfoot","Ross Lightfoot",,male,,1936-08-11,,Ross,"Ross Lightfoot",,,,,,,"Ross Lightfoot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7373026,"Roy Kendall",,"Roy Kendall","Roy Kendall","Roy Kendall",,"Roy Kendall","Roy Kendall",,male,politician,1899-06-09,1972-03-09,Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7377449,"Rudolph Ready","Rudolph Ready","Rudolph Ready","Rudolph Ready","Rudolph Ready","Rudolph Ready","Rudolph Ready","Rudolph Ready",https://upload.wikimedia.org/wikipedia/commons/e/ee/Rudolph_Ready.jpg,male,politician,1878-12-15,1958-07-28,Rudolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7381834,"Russell Trood","Russell Trood","Russell Trood","Russell Trood","Russell Trood",,"Russell Trood","Russell Trood",,male,politician,1948-12-05,2017-01-09,Russell,"Russell Trood",,557220,,,,,"Russell Trood",,,67913687,,,,,,"0000 0000 6367 7386",,,,,,,,,,,,n85237243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Russell Trood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,072649151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7382927,"Ruth Coleman","Ruth Coleman","Ruth Coleman","Ruth Coleman","Ruth Coleman","Ruth Coleman","Ruth Coleman","Ruth Coleman",,female,politician,1931-09-27,2008-03-27,Ruth,,,758091,,,,,"Ruth Coleman",,,94488838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7383258,"Ruth Webber","Ruth Webber","Ruth Webber","Ruth Webber","Ruth Webber","Ruth Webber","Ruth Webber","Ruth Webber",,female,politician,1965-03-24,,Ruth,"Ruth Webber",,,,,,,,,,,,"Ruth Webber","Ruth Webber","Ruth Webber","Ruth Webber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7407327,"Sam Cohen","Sam Cohen","Sam Cohen","Sam Cohen","Sam Cohen","Sam Cohen","Sam Cohen","Sam Cohen (Australian politician)",,male,politician,1918-10-26,1969-10-07,Sam,,"Сэм Коэн",,cohen-samuel-herbert-sam-9779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7420540,"Santo Santoro","Santo Santoro","Santo Santoro","Santo Santoro","Santo Santoro",,"Santo Santoro","Santo Santoro","https://upload.wikimedia.org/wikipedia/commons/c/c2/Santo_Santoro,_Liberal_party_member_of_the_Australian_Senate_in_2005.jpg",male,,1956-04-27,,Santo,"Santo Santoro",,,,,,,"Santo Santoro",,,61014556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7437180,"Scott Ryan",,"Scott Ryan","Scott Ryan","Scott Ryan",,"Scott Ryan","Scott Ryan (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/0/01/Malcolm_Turnbull_at_the_Pentagon_2016_cropped.jpg,male,politician,1973-05-12,,Scott,"Scott Ryan (Australian politician)",,,,,,,,,,,,,,,,,,,,,,,"斯科特·瑞安","斯科特·瑞安",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7440972,"Sean Edwards",,"Sean Edwards","Sean Edwards","Sean Edwards",,"Sean Edwards","Sean Edwards (politician)",https://upload.wikimedia.org/wikipedia/commons/4/49/Senator_Sean_Edwards_(2015).jpg,male,winegrower,1962-01-02,,Sean,"Sean Edwards (politician)","Шон Эдвардс",,,,,,,,,,,,,,,,,,,,,,"肖恩·愛德華斯","肖恩·愛德華斯",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7445171,"Seddon Vincent","Seddon Vincent","Seddon Vincent","Seddon Vincent","Seddon Vincent","Seddon Vincent","Seddon Vincent","Seddon Vincent",,male,politician,1908,1964-11-09,,,,,,,,,"Seddon Vincent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7488222,"Shane Paltridge",,"Shane Paltridge",,"Shane Paltridge",,"Shane Paltridge","Shane Paltridge",,male,,1910-01-11,1966-01-21,Shane,,,1478663,paltridge-sir-shane-dunne-11335,,,,"Shane Paltridge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7491713,"Shayne Murphy",,"Shayne Murphy","Shayne Murphy","Shayne Murphy",,"Shayne Murphy","Shayne Murphy",,male,politician,1952-01-08,,,"Shayne Murphy",,527265,,,,,,,,92595688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
