id,name,name__en,name__de,name__it,name__fr,wikipedia__en,gender,image,birth_date,given_name,identifier__VIAF,identifier__SUDOC,identifier__LCAuth,identifier__NUKAT,occupation,original_wikiname,name__nl,name__la,wikipedia__la,name__nb,name__da,name__nn,name__sv,name__eo,name__ja,wikipedia__eo,name__sl,name__pl,name__rw,name__af,name__es,name__hu,name__zh,wikipedia__af,wikipedia__de,wikipedia__es,wikipedia__fr,wikipedia__it,wikipedia__ja,wikipedia__pl,wikipedia__rw,wikipedia__sl,wikipedia__sv,identifier__GND,identifier__freebase,identifier__ISNI,name__hi,name__ru,name__zh_hant,name__zh_cn,name__tr,wikipedia__hi,wikipedia__tr,death_date,name__ar,wikipedia__commons,identifier__BNF,identifier__NTA,family_name,wikipedia__st,twitter,identifier__FAST,identifier__snac,wikipedia__ar,name__lb,name__pt,name__fi,name__sw,name__ga,name__xh,name__zu,name__id,name__de_ch,name__en_ca,name__en_gb,name__pt_br,wikipedia__fi,wikipedia__ga,wikipedia__id,wikipedia__lb,wikipedia__nl,wikipedia__no,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__sw,wikipedia__xh,wikipedia__zu,identifier__IMDB,identifier__DBNL,identifier__Munzinger,identifier__NNDB,identifier__BIBSYS,identifier__PTBNP,name__ko,wikipedia__ko,identifier__quora,name__hr,facebook,name__ve,name__ta,name__gu,wikipedia__da,wikipedia__gu,wikipedia__ta,wikipedia__ve,wikipedia__zh,identifier__ne_se,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__jv,name__pam,name__he,name__ms,name__ml,name__tl,name__et,name__ca,name__uk,wikipedia__ca,wikipedia__et,wikipedia__he,wikipedia__jv,wikipedia__ml,wikipedia__ms,wikipedia__pam,wikipedia__tl,wikipedia__uk,wikipedia__afwikiquote,name__ss,wikipedia__ss,identifier__Britannica,wikipedia__plwikiquote,name__oc,name__az,name__fa,wikipedia__az,wikipedia__fa,identifier__SELIBR,wikipedia__enwikiquote,identifier__GTAA,name__eu,name__yo,name__bn,name__ts,name__cs,name__be_tarask,name__sco,name__hy,name__ur,wikipedia__bn,wikipedia__eu,wikipedia__ur,wikipedia__yo,identifier__NDL,identifier__BNE,wikipedia__cs,wikipedia__cswikiquote,identifier__JewishEnc,identifier__NLI,name__cy,identifier__CANTIC,name__br,name__el,name__sr,name__be,name__ie,name__lv,name__vi,name__sh,name__scn,name__ro,name__th,name__mr,name__te,name__ka,name__nds,name__kn,name__gd,name__mk,name__ty,name__pa,name__yue,name__io,name__ast,name__sk,name__bg,wikipedia__ast,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__cy,wikipedia__el,wikipedia__eowikinews,wikipedia__frwikinews,wikipedia__gd,wikipedia__hr,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__ka,wikipedia__kn,wikipedia__lv,wikipedia__mk,wikipedia__mr,wikipedia__nds,wikipedia__nn,wikipedia__pa,wikipedia__ro,wikipedia__ruwikinews,wikipedia__scn,wikipedia__sco,wikipedia__sh,wikipedia__sk,wikipedia__sr,wikipedia__te,wikipedia__th,wikipedia__ty,wikipedia__vi,wikipedia__zh_yue,identifier__NKC,identifier__CSPAN,identifier__britishmuseum,identifier__nyt_topic
Q37993392,"Makhosi Khoza","Makhosi Khoza",,,,"Makhosi Khoza",female,,,,,,,,politician,"Makhosi Khoza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529835,"Mosie Antony Cele","Mosie Antony Cele",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529758,"Lungi Annette Mnganga-Gcabashe","Lungi Annette Mnganga-Gcabashe",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7417329,"Sandy Kalyan","Sandy Kalyan","Sandy Kalyan",,"Sandy Kalyan","Sandy Kalyan",female,https://upload.wikimedia.org/wikipedia/commons/d/d4/Sandy_Kalyan.jpg,1957-07-26,Sandy,,,,,politician,"Sandy Kalyan","Sandy Kalyan",,,"Sandy Kalyan","Sandy Kalyan","Sandy Kalyan","Sandy Kalyan",,,,,,,,"Sandy Kalyan","Sandy Kalyan",,,,,,,,,,,,,,,"सेंडी कल्याण",,,,,"सेंडी कल्याण",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7781196,"Themba Godi","Themba Godi","Themba Godi","Themba Godi","Themba Godi","Themba Godi",male,,1966-08-10,,,,,,politician,"Themba Godi","Themba Godi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16765319,"Mildred Oliphant","Mildred Oliphant","Mildred Oliphant",,"Mildred Oliphant","Mildred Oliphant",female,https://upload.wikimedia.org/wikipedia/commons/3/34/Mildred_Oliphant_-_2016_(cropped).jpg,,Mildred,,,,,politician,"Mildred Oliphant","Mildred Oliphant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Category:Mildred Oliphant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529941,"Mmamoloko Tryphosa Kubayi","Mmamoloko Tryphosa Kubayi",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3023722,"Derek Hanekom","Derek Hanekom","Derek Hanekom","Derek Hanekom","Derek Hanekom","Derek Hanekom",male,https://upload.wikimedia.org/wikipedia/commons/d/d4/Derek_Hanekom.JPG,1953-01-13,Derek,,,,,politician,"Derek Hanekom","Derek Hanekom",,,"Derek Hanekom","Derek Hanekom","Derek Hanekom","Derek Hanekom",,,,,,,,,,,,"Derek Hanekom",,"Derek Hanekom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000022357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529764,"Ndabakayise Erasmus Gcwabaza","Ndabakayise Erasmus Gcwabaza",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890647,"Seropane Senyane Alton Mphethi","Seropane Senyane Alton Mphethi",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890956,"Raesibe Eunice Nyalungu","Raesibe Eunice Nyalungu",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529936,"Sarel Jacobus Francois Marais","Sarel Jacobus Francois Marais",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q57282,"Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma",male,"https://upload.wikimedia.org/wikipedia/commons/8/8e/Jacob_Zuma,_2009_World_Economic_Forum_on_Africa-9-2.jpg",1942-04-12,Jacob,101112576,127704817,n97118271,,politician,,"Jacob Zuma","Iacobus Zuma","Iacobus Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","ジェイコブ・ズマ","Jacob Zuma",,"Jacob Zuma",,"Jacob Zuma","Jacob Zuma","Jacob Zuma","雅各布·祖玛","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","ジェイコブ・ズマ","Jacob Zuma",,,"Jacob Zuma",13936367X,/m/0466k4,"0000 0001 1453 5901","जेकब ज़ूमा","Зума, Джейкоб",,,"Jacob Zuma","जेकब ज़ूमा","Jacob Zuma",,"جاكوب زوما",,,303813822,,,sapresident,1539167,,"جاكوب زوما","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Зума, Джейкоб","Jacob Zuma","Jacob Zuma","UJacob Zuma","Jacob Zuma",nm2663369,,00000022689,033/000098736,,,"제이컵 주마","제이컵 주마",Jacob-Zuma,"Jacob Zuma",,,"யாக்கோபு சூமா",,"Jacob Zuma",,"யாக்கோபு சூமா",,"雅各布·祖玛",,,,,,,,"ג'ייקוב זומה","Jacob Zuma","ജേക്കബ് സുമ",,"Jacob Zuma","Jacob Zuma","Джейкоб Зума","Jacob Zuma","Jacob Zuma","ג'ייקוב זומה",,"ജേക്കബ് സുമ","Jacob Zuma",,,"Джейкоб Зума","Jacob Zuma",,,biography/Jacob-Zuma,"Jacob Zuma","Jacob Zuma",,"جاکوب زوما",,"جاکوب زوما",324708,"Jacob Zuma",,"Jacob Zuma","Jacob Zuma","জ্যাকব জুমা",,"Jacob Zuma",,"Jacob Zuma",,,"জ্যাকব জুমা","Jacob Zuma",,"Jacob Zuma",,,"Jacob Zuma","Jacob Zuma",,,"Jacob Zuma",,"Jacob Zuma","Τζέικομπ Ζούμα","Џејкоб Зума","Джэйкаб Зума","Jacob Zuma","Jakobs Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","จาค็อบ ซูมา","जेकब झुमा","జాకబ్ జుమా","ჯეიკობ ზუმა","Jacob Zuma","ಜಾಕೋಬ್ ಜೂಮ","Jacob Zuma","Џејкоб Зума","Jacob Zuma","ਜੈਕਬ ਜੂਮਾ","雅各布祖瑪","Jacob Zuma","Jacob Zuma","Jacob Zuma","Джейкъб Зума","Jacob Zuma","Джэйкаб Зума","Джейкъб Зума","Jacob Zuma","Jacob Zuma","Τζέικομπ Ζούμα","Kategorio:Jacob ZUMA","Catégorie:Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","ჯეიკობ ზუმა","ಜಾಕೋಬ್ ಜೂಮ","Jakobs Zuma","Џејкоб Зума","जेकब झुमा","Jacob Zuma","Jacob Zuma","ਜੈਕਬ ਜੂਮਾ","Jacob Zuma","Категория:Джейкоб Зума","Jacob Zuma","Jacob Zuma","Jacob Zuma","Jacob Zuma","Џејкоб Зума","జాకబ్ జుమా","จาค็อบ ซูมา","Jacob Zuma","Jacob Zuma","雅各布祖瑪",js20081126003,jacobzuma,181663,person/jacob-g-zuma
Q47529952,"Lehlohonolo Goodwill Mokoena","Lehlohonolo Goodwill Mokoena",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q561279,"Pravin Gordhan","Pravin Gordhan","Pravin Gordhan",,"Pravin Gordhan","Pravin Gordhan",male,https://upload.wikimedia.org/wikipedia/commons/a/a7/Pravin_Gordhan_-_World_Economic_Forum_Annual_Meeting_2012.jpg,1949-04-12,,268820413,,,,politician,"Pravin Gordhan","Pravin Gordhan",,,,,,,,,,,,,"Pravin Gordhan","Pravin Gordhan","Pravin Gordhan",,"Pravin Gordhan","Pravin Gordhan",,"Pravin Gordhan",,,,,,,,/m/05zqfx1,,"प्रवीण गोर्धान","Правин Гордан","普拉溫・戈登","普拉温・戈登","Pravin Gordhan","प्रवीण गोर्धान","Pravin Gordhan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890998,"Monwabisi Bevan Goqwana","Monwabisi Bevan Goqwana",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47530028,"Hope Helene Malgas","Hope Helene Malgas",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890596,"Andrew Grant Whitfield","Andrew Grant Whitfield",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890603,"Joseph Job McGluwa","Joseph Job McGluwa",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890961,"Trevor John Bonhomme","Trevor John Bonhomme",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47536792,"Thembisile Cheryl Majola-Embalo","Thembisile Cheryl Majola-Embalo",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47891871,"Lumka Elizabeth Yengeni","Lumka Elizabeth Yengeni",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529793,"Mogamad Nazier Paulsen","Mogamad Nazier Paulsen",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47536780,"Nhlanhlakayise Moses Khubisa","Nhlanhlakayise Moses Khubisa",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529913,"Thembinkosi Rawula","Thembinkosi Rawula",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529784,"Grace Kekulu Tseke","Grace Kekulu Tseke",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529725,"Beverley Abrahams","Beverley Abrahams",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47530048,"Mathume Joseph Phaahla","Mathume Joseph Phaahla",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16765740,"Goodwill Sbusiso Radebe","Goodwill Sbusiso Radebe","Goodwill Sbusiso Radebe",,"Goodwill Sbusiso Radebe",,,,,,,,,,politician,,"Goodwill Sbusiso Radebe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890655,"Kgotso Zachariah Morapela","Kgotso Zachariah Morapela",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529807,"Gregory Rudy Krumbock","Gregory Rudy Krumbock",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6525655,"Leonard Ramatlakane","Leonard Ramatlakane","Leonard Ramatlakane",,"Leonard Ramatlakane","Leonard Ramatlakane",male,,1953-02-16,Leonard,,,,,politician,"Leonard Ramatlakane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28848631,"Deidre Carter","Deidre Carter",,,,"Deidre Carter",female,,,,,,,,politician,"Deidre Carter","Deidre Carter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890639,"Nicholous Pro Khoza","Nicholous Pro Khoza",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529770,"Jan Adriaan Esterhuizen","Jan Adriaan Esterhuizen",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47530002,"Barbara Thomson","Barbara Thomson",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529954,"Leigh-Ann Mathys","Leigh-Ann Mathys",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890857,"Magdalene Moonsamy","Magdalene Moonsamy",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
