id,name__en,name,image,gender,identifier__VIAF,identifier__GND,identifier__LCAuth,birth_date,identifier__freebase,given_name,website,identifier__Muzinger,identifier__journalisted,identifier__EuroparlMEP,family_name,death_date,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__IMDB,identifier__NTA,identifier__NLA,identifier__NPG,identifier__MusicBrainz,identifier__SELIBR,identifier__NNDB,identifier__Oxforddnb,identifier__GTAA,honorific_prefix,name__zh,name__pl,name__eu,name__fr,name__ru,name__es,name__ca,name__hu,name__fi,name__it,name__la,name__cy,name__de,name__br,name__ga,name__nl,name__sv,name__mzn,name__oc,name__nb,name__da,name__nn,name__he,wikipedia__br,wikipedia__ca,wikipedia__cy,wikipedia__de,wikipedia__en,wikipedia__es,wikipedia__eu,wikipedia__fi,wikipedia__fr,wikipedia__ga,wikipedia__he,wikipedia__hu,wikipedia__it,wikipedia__la,wikipedia__mzn,wikipedia__nl,wikipedia__pl,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__zh,identifier__Munzinger,identifier__hansard,name__be,name__gl,name__id,name__bn,name__ar,name__pt,name__eo,name__uk,name__be_tarask,name__cs,name__bg,name__fa,name__ckb,name__az,name__ko,name__hy,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ckb,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__enwikiquote,wikipedia__eo,wikipedia__fa,wikipedia__gl,wikipedia__id,wikipedia__ko,wikipedia__nn,wikipedia__no,wikipedia__pt,wikipedia__uk,original_wikiname,name__af,wikipedia__af,wikipedia__plwikiquote,name__gd,name__yo,name__et,name__ja,name__pnb,name__sk,name__ku_arab,name__ku_latn,name__tr,name__ku,name__hi,name__ur,wikipedia__et,wikipedia__gd,wikipedia__ja,wikipedia__ku,wikipedia__pnb,wikipedia__sk,wikipedia__tr,wikipedia__ur,wikipedia__yo,identifier__parliamentDOTuk,name__nan,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__is,name__ro,name__mr,name__io,wikipedia__io,wikipedia__is,wikipedia__mr,wikipedia__ro,wikipedia__zh_min_nan,name__el,name__sr_el,name__sr_ec,name__hr,name__sco,name__sr,name__ie,wikipedia__el,wikipedia__hr,wikipedia__ie,wikipedia__itwikiquote,wikipedia__sco,wikipedia__sr,identifier__GNC,identifier__publicwhip,name__en_ca,name__en_gb,name__tl,wikipedia__tl,name__de_ch,name__yue,name__an,name__bs,name__ceb,name__lb,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sl,name__sq,name__vec,name__wa,name__vmf,twitter,name__ta,wikipedia__ta,identifier__discogs,identifier__TWFY,identifier__bbc_democracy_live,identifier__Britannica,identifier__FAST,identifier__N6I,identifier__parliamentary_record,identifier__CSPAN,name__sh,wikipedia__sh,wikipedia__hiwikiquote,identifier__BNE,identifier__OLID,occupation,identifier__BBC_things,name__nrm,wikipedia__nrm,identifier__snac,noble_title,identifier__DoUB,wikipedia__sl,identifier__nobel_prize,identifier__MGP,name__ast,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__gsw,name__ia,name__jam,name__kab,name__kg,name__li,name__lij,name__lv,name__mg,name__min,name__ms,name__nap,name__pap,name__pcd,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sw,name__vi,name__vls,name__vo,name__wo,name__zu,name__fit,identifier__wikitree,wikipedia__enwikinews,identifier__guardian_topic,identifier__PACE,wikipedia__cawikiquote,wikipedia__bgwikiquote,identifier__nlg,facebook
Q7087558,"Oliver Gibson","Oliver Gibson",,male,,,,1934-06-28,,Oliver,,,,,,,,,,,,,,,,,,,,,,,"Oliver Gibson",,"Oliver Gibson",,"Oliver Gibson",,"Oliver Gibson",,,"Oliver Gibson",,,"Oliver Gibson","Oliver Gibson",,,"Oliver Gibson","Oliver Gibson","Oliver Gibson",,,,,,"Oliver Gibson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7087696,"Oliver McMullan","Oliver McMullan",https://upload.wikimedia.org/wikipedia/commons/1/1b/Oliver_McMullan_MLA.jpg,male,,,,1952-03-22,,Oliver,,,,,,,,,,,,,,,,,,,,,,,"Oliver McMullan",,,,"Oliver McMullan",,"Oliver McMullan",,,"Oliver McMullan",,,"Oliver McMullan",,,,,,,,,,,,"Oliver McMullan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7123452,"Paddy Devlin","Paddy Devlin",,male,41944047,,n82087036,1925-03-08,,Paddy,,,,,,1999-08-15,"0000 0000 6649 1923",124956105,034171045,,,,,,,,101072665,,,,,,"Paddy Devlin",,"Paddy Devlin",,"Paddy Devlin",,,,,,,,"Paddy Devlin",,,,,,,,,,,,"Paddy Devlin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biography/Patrick-Joseph-Devlin,94651,,,,,,,,,politician,,,,,,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7123582,"Paddy O'Hanlon","Paddy O'Hanlon",,male,291014665,,,1944-05-08,,Paddy,,,,,,2009-04-07,,,,,,,,,,,,,,,,,"Paddy O'Hanlon",,,,"Paddy O'Hanlon",,,,,"Paddy O'Hanlon",,,"Paddy O'Hanlon",,,,,,,,,,,,"Paddy O'Hanlon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7128949,"Pam Cameron","Pam Cameron",https://upload.wikimedia.org/wikipedia/commons/b/b0/PamLewis.jpg,female,,,,1971-12-30,,Pam,,,,,,,,,,,,,,,,,,,,,,,"Pam Lewis","Пэм Льюис",,,"Pam Lewis",,,,,"Pam Lewis",,,"Pam Lewis",,,,,,,,,,,,"Pam Cameron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7141780,"Paschal O'Hare","Paschal O'Hare",,male,,,,1932,,,,,,,,2013,,,,,,,,,,,,,,,,,"Paschal O'Hare",,,,"Paschal O'Hare",,,,"Paschal O'Hare","Paschal O'Hare",,,"Paschal O'Hare",,,,,,,,,,,,"Paschal O'Hare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7143777,"Pat McNamee","Pat McNamee",,male,,,,1957-02-12,,Pat,,,,,,,,,,,,,,,,,,,,,,,"Pat McNamee",,,,"Pat McNamee",,"Pat McNamee",,,"Pat McNamee",,,"Pat McNamee",,,,,,,,,,,,"Pat McNamee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7143875,"Pat O'Rawe","Pat O'Rawe",,female,,,,,,Pat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pat O'Rawe",,,,,,,,,,,,,,,"Pat O'Rawe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7143946,"Pat Ramsey","Pat Ramsey",https://upload.wikimedia.org/wikipedia/commons/d/dc/Pat_Ramsey.jpg,male,,,,1958-11-04,,Pat,,,,,,,,,,,,,,,,,,,,,,,"Pat Ramsey",,,,"Pat Ramsey",,,,,"Pat Ramsey",,,"Pat Ramsey",,,,,,,,,,,,"Pat Ramsey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7145695,"Patricia Lewsley","Patricia Lewsley",,female,,,,1957-03-03,,Patricia,,,,,,,,,,,,,,,,,,,,,,,"Patricia Lewsley",,"Patricia Lewsley",,"Patricia Lewsley",,,,,"Patricia Lewsley",,,"Patricia Lewsley",,,,,,,,,,,,"Patricia Lewsley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7147376,"Patrick O'Donoghue","Patrick O'Donoghue",,male,,,,,,Patrick,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,,,,"Patrick O'Donoghue",,,,,,,,,,,,,,,"Patrick O'Donoghue (politician)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7147555,"Patrick Roche","Patrick Roche",,male,113475827,,,1940,,Patrick,,,,,,,,137445348,059523824,,,,,,,,,,,,,,"Patrick Roche",,"Patrick Roche",,"Patrick Roche",,,,,"Patrick Roche",,,"Patrick Roche",,,,,,,,,,,,"Patrick Roche (politician)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7148268,"Patsy McGlone","Patsy McGlone",https://upload.wikimedia.org/wikipedia/commons/4/4a/Patsy_McGlone.jpg,male,,,,,,Patsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patsy McGlone",,"Patsy McGlone","Patsy McGlone",,,,,,,,,,,,"Patsy McGlone",,,,,"Patsy McGlone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7149639,"Paul Butler","Paul Butler",,male,,,,,,Paul,,,,,,,,,,,,,,,,,,,,,,,"Paul Butler",,"Paul Butler",,"Paul Butler",,,,,"Paul Butler",,,"Paul Butler","Paul Butler",,,"Paul Butler","Paul Butler","Paul Butler",,,,,,"Paul Butler (politician)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7150909,"Paul Girvan","Paul Girvan",,male,,,,1963-07-06,,Paul,,,,,,,,,,,,,,,,,,,,,,,"Paul Girvan",,,,"Paul Girvan",,"Paul Girvan",,,"Paul Girvan",,,"Paul Girvan",,,,,,,,,,,,"Paul Girvan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7150914,"Paul Givan","Paul Givan",https://upload.wikimedia.org/wikipedia/commons/0/08/Paul_Givan_DUP.jpg,male,,,,1981-10-12,,Paul,,,,,,,,,,,,,,,,,,,,,,,"Paul Givan",,"Paul Givan",,"Paul Givan",,"Paul Givan",,,"Paul Givan",,,"Paul Givan",,,,,,,,,,,,"Paul Givan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7154645,"Paula Bradley","Paula Bradley",,female,,,,1969-06-23,,Paula,,,,,,,,,,,,,,,,,,,,,,,"Paula Bradley",,,,"Paula Bradley",,,,,"Paula Bradley",,,"Paula Bradley",,,,,,,,,,,,"Paula Bradley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7154975,"Pauline Armitage","Pauline Armitage",,female,,,,,,Pauline,,,,,,,,,,,,,,,,,,,,,,,"Pauline Armitage",,,,,,"Pauline Armitage",,,"Pauline Armitage",,,"Pauline Armitage",,,,,,,,,,,,"Pauline Armitage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7177640,"Peter Weir","Peter Weir",https://upload.wikimedia.org/wikipedia/commons/6/66/Peter_Weir_MLA.jpg,male,,,,1968-11-21,,Peter,,,,,Weir,,,,,,,,,,,,,,,,,,"Peter Weir","Питер Уир","Peter Weir",,"Peter Weir",,,,,"Peter Weir",,,"Peter Weir",,,,,,,,,,,,"Peter Weir (politician)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,barrister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7181885,"Phil Flanagan","Phil Flanagan",https://upload.wikimedia.org/wikipedia/commons/c/c6/PhilFlanaganMLA.jpg,male,,,,1984-07-16,,Phil,,,,,,,,,,,,,,,,,,,,,,,"Phil Flanagan",,,,"Phil Flanagan",,"Phil Flanagan",,,"Phil Flanagan",,,"Phil Flanagan",,,,,,,,,,,,"Phil Flanagan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7184061,"Philip McGuigan","Philip McGuigan",,male,,,,1973,,Philip,,,,,,,,,,,,,,,,,,,,,,,"Philip McGuigan",,,,"Philip McGuigan",,"Philip McGuigan",,,"Philip McGuigan",,,"Philip McGuigan",,,,,,,,,,,,"Phillip McGuigan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q719087,"Ivan Cooper","Ivan Cooper",,male,,,,1944,/m/07jxv7,Ivan,,,,,Cooper,,,,,,,,,,,,,,,,"Ivan Cooper",,"Ivan Cooper",,"Ivan Cooper",,"Ivan Cooper",,"Ivan Cooper",,,"Ivan Cooper",,,"Ivan Cooper",,,,,,,,,,,"Ivan Cooper","Ivan Cooper",,,,"Ivan Cooper",,,,"Ivan Cooper",,,,"Ivan Cooper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"アイヴァン・クーパー",,,,,,,,,,,"アイヴァン・クーパー",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7264774,"Pól Callaghan","Pól Callaghan",,male,,,,,,"Pól",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pól Callaghan",,,"Pól Callaghan",,,,,,,,,,,,"Pól Callaghan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7298774,"Raymond Ferguson","Raymond Ferguson",,male,,,,1941-02-16,,Raymond,,,,,,,,,,,,,,,,,,,,,,,"Raymond Ferguson",,"Raymond Ferguson",,"Raymond Ferguson",,,,,"Raymond Ferguson",,,"Raymond Ferguson",,,,,,,,,,,,"Raymond Ferguson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7299003,"Raymond McCrea","Raymond McCrea",,male,,,,1945,,Raymond,,,,,,,,,,,,,,,,,,,,,,,"Raymond McCrea",,,,"Raymond McCrea",,,,,"Raymond McCrea",,,"Raymond McCrea",,,,,,,,,,,,"Raymond McCrea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7299005,"Raymond McCullough","Raymond McCullough",,male,,,,1919,,Raymond,,,,,,1985,,,,,,,,,,,,,,,,,"Raymond McCullough",,,,"Raymond McCullough",,,,,"Raymond McCullough",,,"Raymond McCullough",,,,,,,,,,,,"Raymond McCullough",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7308801,"Reginald Magee","Reginald Magee",,male,,,,1914-08,,Reginald,,,,,,,,,,,,,,,,,,,,,,,"Reginald Magee",,"Reginald Magee",,"Reginald Magee",,"Reginald Magee",,,"Reginald Magee",,,"Reginald Magee",,,,,,,,,,,,"Reginald Magee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7343139,"Robert Coulter","Robert Coulter",,male,,,,1929,,Robert,,,,,,,,,,,,,,,,,,,,,,,"Robert Coulter",,"Robert Coulter",,"Robert Coulter",,"Robert Coulter",,,"Robert Coulter",,,"Robert Coulter",,,,,,,,,,,,"Robert Coulter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7347473,"Robert McCartney","Robert McCartney",,male,,,,1936-04-24,,Robert,,,,,,,,,,,,,,,,,,,,,,"Robert McCartney","Robert McCartney",,"Robert McCartney",,"Robert McCartney",,,,,"Robert McCartney",,,"Robert McCartney",,,,,,,,,,,,"Robert McCartney (Northern Irish politician)",,"Robert McCartney",,,,,,,,,,,,,,,,mr-robert-mccartney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7352684,"Robin Newton","Robin Newton",,male,,,,1945-12-21,,Robin,,,,,,,,,,,,,,,,,,,,"羅賓·牛頓",,,"Robin Newton",,"Robin Newton",,"Robin Newton",,,,,"Robin Newton",,,"Robin Newton",,,,,,,,,,,,"Robin Newton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7352813,"Robin Swann","Robin Swann",,male,,,,1971-09-24,,Robin,,,,,,,,,,,,,,,,,,,,,,,"Robin Swann",,,,"Robin Swann",,,,,"Robin Swann",,,"Robin Swann",,,,,,,,,,,,"Robin Swann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7358372,"Roger Hutchinson","Roger Hutchinson",,male,,,,1952-06-28,,Roger,,,,,,,,,,,,,,,,,,,,,,,"Roger Hutchinson",,,,"Roger Hutchinson",,"Roger Hutchinson",,,"Roger Hutchinson",,,"Roger Hutchinson",,,,,,,,,,,,"Roger Hutchinson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7368901,"Rosie McCorley","Rosie McCorley","https://upload.wikimedia.org/wikipedia/commons/4/44/Rosie_McCorley,_MLA.jpg",female,,,,1957-01-14,,Rosie,,,,,,,,,,,,,,,,,,,,,,,"Rosie McCorley",,,,"Rosie McCorley",,,,,"Rosie McCorley",,,"Rosie McCorley",,,,,,,,,,,,"Rosie McCorley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7369415,"Ross Hussey","Ross Hussey",https://upload.wikimedia.org/wikipedia/commons/4/44/Ross_Hussey_MLA.jpg,male,,,,1959-02-25,,Ross,,,,,,,,,,,,,,,,,,,,,,,"Ross Hussey",,,,"Ross Hussey",,,,,"Ross Hussey",,,"Ross Hussey",,,,,,,,,,,,"Ross Hussey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
